110,2016-10-09
220,2016-10-09
44,2016-10-09
43,2016-10-09
160,2016-10-09
137,2016-10-09
386,2016-10-09
695,2016-10-09
324,2016-10-09
130,2016-10-09
287,2016-10-09
554,2016-10-09
729,2016-10-09
482,2016-10-09
676,2016-10-09
389,2016-10-09
217,2016-10-09
166,2016-10-09
415,2016-10-09
420,2016-10-09
836,2016-10-09
390,2016-10-09
201,2016-10-09
216,2016-10-09
403,2016-10-09
1191,2016-10-09
205,2016-10-09
163,2016-10-09
372,2016-10-09
481,2016-10-09
136,2016-10-09
120,2016-10-09
352,2016-10-09
245,2016-10-09
208,2016-10-09
261,2016-10-09
296,2016-10-09
396,2016-10-09
514,2016-10-09
365,2016-10-09
118,2016-10-09
127,2016-10-09
342,2016-10-09
473,2016-10-09
792,2016-10-09
169,2016-10-09
103,2016-10-09
73,2016-10-09
143,2016-10-09
367,2016-10-09
273,2016-10-09
390,2016-10-09
123,2016-10-09
91,2016-10-09
386,2016-10-09
162,2016-10-09
275,2016-10-09
221,2016-10-09
188,2016-10-09
308,2016-10-09
173,2016-10-09
394,2016-10-09
499,2016-10-09
98,2016-10-09
422,2016-10-09
116,2016-10-09
393,2016-10-09
178,2016-10-09
53,2016-10-09
51,2016-10-09
181,2016-10-09
118,2016-10-09
172,2016-10-09
72,2016-10-09
44,2016-10-09
538,2016-10-09
778,2016-10-09
147,2016-10-09
316,2016-10-09
376,2016-10-09
201,2016-10-09
34,2016-10-09
186,2016-10-09
1221,2016-10-09
266,2016-10-09
222,2016-10-09
246,2016-10-09
251,2016-10-09
1596,2016-10-09
364,2016-10-09
364,2016-10-09
380,2016-10-09
355,2016-10-09
296,2016-10-09
583,2016-10-09
749,2016-10-09
156,2016-10-09
194,2016-10-09
376,2016-10-09
315,2016-10-09
872,2016-10-09
332,2016-10-09
210,2016-10-09
162,2016-10-09
580,2016-10-09
593,2016-10-09
465,2016-10-09
146,2016-10-09
238,2016-10-09
137,2016-10-09
218,2016-10-09
835,2016-10-09
242,2016-10-09
430,2016-10-09
226,2016-10-09
199,2016-10-09
161,2016-10-09
846,2016-10-09
59,2016-10-09
420,2016-10-09
355,2016-10-09
432,2016-10-09
139,2016-10-09
267,2016-10-09
213,2016-10-09
330,2016-10-09
427,2016-10-09
211,2016-10-09
98,2016-10-09
103,2016-10-09
191,2016-10-09
239,2016-10-09
125,2016-10-09
104,2016-10-09
317,2016-10-09
445,2016-10-09
43,2016-10-09
607,2016-10-09
167,2016-10-09
950,2016-10-09
248,2017-01-16
1723,2017-03-09
1221,2017-07-31
198,2017-08-22
326,2017-09-27
222,2017-10-27
128,2018-10-15
260,2017-12-18
572,2018-01-29
101,2018-07-25
423,2018-10-11
612,2019-01-28
120,2019-03-12
37,2019-03-26
21,2019-03-26
18,2019-03-26
20,2019-04-04
50,2020-04-03
40,2020-05-28
50,2020-04-03
91,2020-04-03
1,2023-04-13
50,2020-04-03
10,2019-04-24
15,2019-04-25
50,2019-05-07
10,2019-05-10
128,2019-05-16
63,2019-05-16
20,2019-06-18
17,2019-06-27
737,2020-02-11
1008,2020-02-24
1546,2020-03-12
40,2020-05-28
40,2020-05-28
40,2020-05-28
24,2020-05-28
1,2022-10-14
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
48,2020-05-28
28,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
18,2020-05-28
40,2020-05-28
29,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
802,2020-04-08
194,2020-04-21
1,2020-05-11
1,2020-05-12
88,2020-05-28
40,2020-05-28
21,2020-05-18
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
60,2020-05-28
44,2020-05-28
110,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
40,2020-05-28
321,2020-05-28
40,2020-05-28
40,2020-06-17
40,2020-06-17
40,2020-06-17
40,2020-06-17
40,2020-06-17
40,2020-06-17
1,2022-10-14
40,2020-06-17
40,2020-06-17
40,2020-06-17
40,2020-06-17
40,2020-06-17
40,2020-06-17
40,2020-06-17
40,2020-06-17
40,2020-06-17
40,2020-06-17
216,2020-05-13
859,2020-06-04
487,2020-06-29
28,2020-07-07
20,2020-07-17
20,2020-07-17
1,2020-07-20
1,2020-07-20
10,2020-07-31
10,2020-07-31
1476,2020-08-03
263,2020-08-06
42,2020-08-10
24,2020-08-10
30,2020-08-10
22,2020-08-10
24,2020-08-10
24,2020-08-10
55,2020-08-10
36,2020-08-10
56,2020-08-10
66,2020-08-10
19,2020-08-10
16,2020-08-10
100,2020-09-01
100,2020-09-01
100,2020-09-01
100,2020-09-01
100,2020-09-01
100,2020-09-01
100,2020-09-01
10,2020-09-07
76,2020-09-09
10,2020-09-14
100,2020-09-14
641,2020-09-14
10,2020-09-14
10,2020-09-14
10,2020-09-14
10,2020-09-14
10,2020-09-21
10,2020-09-21
10,2020-09-21
10,2020-09-21
50,2020-09-24
50,2020-09-24
25,2020-09-24
10,2020-09-25
10,2020-09-28
100,2020-10-08
10,2020-10-08
100,2020-10-08
10,2020-10-12
10,2020-10-12
100,2020-10-12
100,2020-10-12
100,2020-10-12
100,2020-10-12
100,2020-10-19
100,2020-10-19
100,2020-10-19
100,2020-10-19
100,2020-10-19
42,2020-10-22
44,2020-10-22
18,2020-10-22
100,2020-10-22
100,2020-10-22
100,2020-10-22
100,2020-10-22
100,2020-10-22
100,2020-10-23
100,2020-10-23
100,2020-10-26
100,2020-10-26
100,2020-10-26
100,2020-10-26
100,2020-10-26
100,2020-10-26
100,2020-10-26
14,2020-10-29
33,2020-10-29
12,2020-10-29
80,2020-10-29
30,2020-10-29
1000,2020-11-02
100,2020-11-02
100,2020-11-02
100,2020-11-02
100,2020-11-02
100,2020-11-02
100,2020-11-02
100,2020-11-02
100,2020-11-02
100,2020-11-02
100,2020-11-02
100,2020-11-02
100,2020-11-02
71,2020-11-02
71,2020-11-02
296,2020-11-12
237,2020-11-13
10,2020-12-03
10,2020-12-15
10,2021-01-19
338,2021-02-25
10,2021-03-03
10,2021-03-24
55,2021-05-13
44,2021-06-21
300,2021-07-27
110,2021-07-28
10,2021-09-14
20,2021-09-29
20,2021-09-29
19,2021-09-29
24,2021-09-29
10,2021-11-17
10,2021-11-17
30,2021-12-10
143,2022-01-03
10,2022-06-27
10,2022-06-27
10,2022-06-27
10,2022-06-27
10,2022-06-27
10,2022-06-27
10,2022-06-27
10,2022-06-27
10,2022-06-27
10,2022-06-27
10,2022-06-27
10,2022-06-27
10,2022-06-27
10,2022-06-27
799,2022-07-01
10,2022-07-04
10,2022-07-04
10,2022-07-04
10,2022-07-21
10,2022-07-21
10,2022-07-22
10,2022-07-22
10,2022-07-25
10,2022-07-25
10,2022-07-27
10,2022-07-27
10,2022-07-27
10,2022-07-27
10,2022-07-27
10,2022-07-27
10,2022-07-28
10,2022-07-28
24,2022-08-08
150,2022-08-08
19,2022-08-08
64,2022-08-08
32,2022-08-08
24,2022-08-08
48,2022-08-08
20,2022-08-08
18,2022-08-08
48,2022-08-08
120,2022-08-08
19,2022-08-08
50,2022-08-08
54,2022-08-08
140,2022-08-08
16,2022-08-08
10,2022-08-10
10,2022-08-10
10,2022-08-10
10,2022-08-24
10,2022-08-24
476,2022-08-24
10,2022-09-05
154,2022-09-29
148,2022-10-17
68,2022-10-26
64,2022-10-26
1,2022-10-26
1,2022-10-26
1,2022-10-26
96,2022-10-27
212,2022-11-02
100,2022-11-08
100,2022-11-08
100,2022-11-08
100,2022-11-08
100,2022-11-08
100,2022-11-08
100,2022-11-08
100,2022-11-08
100,2022-11-08
100,2022-11-08
100,2022-11-08
100,2022-11-08
1,2022-11-22
1,2022-11-22
180,2022-11-23
108,2022-11-24
216,2022-12-05
55,2022-12-07
28,2022-12-07
496,2022-12-21
120,2023-07-04
210,2023-07-25
33,2023-07-27
36,2023-07-27
52,2023-07-27
63,2023-07-27
849,2023-08-30
112,2023-09-05
156,2023-09-11
38,2023-09-11
36,2023-09-11
149,2023-09-19
454,2023-10-17
60,2023-10-27
67,2023-11-13
73,2023-11-30
40,2023-11-30
112,2023-11-30
115,2023-11-30
163,2024-01-03
392,2024-03-07
156,2024-06-17
30,2024-07-16
392,2024-07-22
576,2024-08-01
0,2024-08-12
150,2024-08-22
16,2024-09-03
480,2016-10-09
1124,2016-10-09
132,2016-10-09
1658,2016-10-09
658,2016-10-09
113,2016-10-09
882,2016-10-09
454,2016-10-09
176,2016-10-09
163,2016-10-09
274,2016-10-09
136,2016-10-09
1562,2016-10-09
554,2016-10-09
518,2016-10-09
401,2016-10-09
358,2016-10-09
962,2016-10-09
913,2016-10-09
1084,2016-10-09
1157,2016-10-09
343,2016-10-09
897,2016-10-09
481,2016-10-09
1630,2016-10-09
176,2016-10-09
428,2016-10-09
172,2016-10-09
274,2016-10-09
199,2016-10-09
424,2016-10-09
280,2016-10-09
153,2016-10-09
92,2016-10-09
248,2016-10-09
530,2016-10-09
195,2016-10-09
827,2016-10-09
121,2016-10-09
133,2016-10-09
80,2016-10-09
488,2016-10-09
296,2016-10-09
738,2016-10-09
388,2016-10-09
257,2016-10-09
886,2016-10-09
84,2016-10-09
472,2016-10-09
963,2020-04-03
609,2020-04-03
100,2020-04-03
176,2020-04-01
73,2020-04-03
223,2020-04-03
346,2020-04-03
200,2020-04-03
199,2017-02-01
931,2017-02-01
114,2017-02-01
721,2017-02-01
184,2017-02-01
283,2017-02-01
139,2017-03-14
164,2017-02-01
113,2017-02-01
133,2017-02-01
141,2017-02-01
582,2020-04-03
81,2020-04-03
163,2020-04-03
300,2017-08-02
211,2019-12-24
276,2020-04-03
855,2017-08-08
305,2020-04-03
389,2020-04-02
141,2017-08-25
798,2017-08-25
190,2017-09-01
1550,2020-04-03
75,2020-04-03
444,2017-12-18
135,2017-12-18
123,2020-04-03
415,2020-04-03
431,2020-04-01
202,2020-04-03
668,2020-04-03
105,2018-08-30
893,2018-11-07
1073,2018-11-07
93,2018-12-05
63,2018-12-05
78,2018-12-05
65,2018-12-05
622,2019-03-06
27,2019-09-11
76,2019-09-23
452,2019-09-23
141,2019-09-23
423,2019-09-23
959,2020-02-03
660,2020-05-14
130,2020-05-14
544,2020-05-14
1696,2020-05-14
140,2020-05-14
40,2020-06-17
40,2020-06-17
40,2020-06-17
40,2020-06-17
272,2020-09-18
950,2020-10-21
1,2020-12-08
80,2021-05-31
1,2021-06-10
118,2021-06-10
178,2021-06-10
514,2021-06-23
306,2021-07-12
410,2021-07-12
299,2021-09-30
959,2021-10-07
285,2021-10-22
49,2021-12-09
10,2021-12-09
223,2021-12-09
135,2021-12-20
10,2021-12-27
10,2021-12-27
10,2021-12-27
274,2022-01-05
57,2022-01-05
366,2022-02-09
50,2022-05-18
765,2022-06-07
90,2022-06-07
10,2022-06-27
39,2022-10-21
16,2022-10-21
16,2022-10-21
682,2022-10-21
1772,2023-03-31
925,2023-06-19
1335,2023-06-19
20,2023-11-15
110,2023-11-24
771,2023-12-27
153,2024-01-19
299,2024-04-12
680,2024-08-20
901,2024-08-21
44,2024-08-29
50,2024-08-29
97,2024-09-09
799,2018-04-08
818,2018-04-08
236,2018-04-08
1261,2018-04-08
717,2018-04-24
1456,2018-04-24
304,2018-04-24
630,2018-04-24
177,2018-04-24
3544,2018-10-11
2001,2018-10-18
180,2018-10-18
137,2018-10-18
174,2019-06-28
170,2019-06-28
487,2019-06-28
1843,2019-07-02
2105,2019-07-02
374,2019-07-02
373,2019-07-02
142,2019-07-02
711,2019-09-26
565,2019-09-26
255,2019-09-26
107,2019-09-26
227,2019-10-18
126,2019-10-18
213,2019-10-18
171,2019-10-18
74,2019-10-18
148,2019-10-18
150,2019-10-18
1634,2019-10-21
1597,2019-10-21
512,2019-10-21
384,2019-10-21
280,2019-10-21
251,2019-10-21
122,2020-03-26
2104,2020-06-14
392,2020-06-14
519,2020-06-14
130,2020-06-14
336,2020-06-14
52,2020-06-14
118,2020-09-08
53,2020-09-08
127,2020-09-08
30,2020-09-08
60,2020-11-06
156,2020-11-06
20,2021-05-12
20,2021-05-12
114,2021-10-22
210,2022-07-22
1143,2022-09-30
281,2022-09-30
91,2022-12-23
592,2023-01-09
783,2023-01-09
112,2023-01-09
264,2023-05-16
156,2023-05-16
829,2023-05-16
197,2023-05-16
32,2023-05-26
40,2023-06-07
203,2023-07-05
86,2023-07-28
53,2023-07-28
119,2023-11-03
201,2023-11-03
86,2023-11-03
2810,2024-09-13
1085,2016-10-09
793,2016-10-09
427,2016-10-09
360,2016-10-09
486,2016-10-09
551,2016-10-09
311,2016-10-09
119,2016-10-09
184,2016-10-09
137,2016-10-09
1257,2016-10-09
513,2016-10-09
389,2016-10-09
279,2016-10-09
236,2016-10-09
395,2016-10-09
162,2016-10-09
2414,2016-10-09
1142,2016-10-09
596,2016-10-09
439,2016-10-09
283,2016-10-09
117,2016-10-09
169,2016-10-09
44,2016-10-09
95,2016-10-09
98,2016-10-09
88,2016-10-09
42,2016-10-09
86,2016-10-09
85,2016-10-09
135,2016-10-09
90,2016-10-09
81,2016-10-09
106,2016-10-09
267,2016-10-09
75,2016-10-09
86,2016-10-09
88,2016-10-09
47,2016-10-09
31,2016-10-09
49,2016-10-09
162,2016-10-09
70,2016-10-09
58,2016-10-09
69,2016-10-09
49,2016-10-09
57,2016-10-09
62,2016-10-09
164,2016-10-09
89,2016-10-09
852,2016-10-09
178,2016-10-09
333,2016-10-09
415,2016-10-09
49,2016-10-09
51,2016-10-09
143,2016-10-09
128,2016-10-09
112,2016-10-09
46,2016-10-09
62,2016-10-09
617,2016-10-09
993,2016-10-09
99,2016-10-09
394,2016-10-09
1081,2016-10-09
1267,2016-10-09
259,2016-10-09
184,2016-10-09
156,2016-10-09
851,2016-10-09
462,2020-04-03
240,2020-04-03
107,2020-04-03
125,2020-04-03
76,2020-04-03
848,2020-04-03
585,2020-04-03
67,2020-04-03
95,2020-04-03
588,2020-04-03
47,2020-04-03
644,2020-04-03
384,2020-04-03
421,2017-10-27
40,2017-08-24
37,2017-08-31
60,2020-04-03
79,2020-04-03
79,2020-04-03
95,2020-04-03
237,2020-04-03
85,2020-04-03
297,2017-08-31
123,2017-08-31
216,2017-08-31
41,2017-08-31
55,2017-08-31
984,2017-08-31
50,2020-04-03
597,2020-04-03
257,2020-04-03
39,2020-04-03
93,2020-04-03
51,2020-04-03
41,2020-04-03
122,2020-04-03
337,2020-04-03
59,2020-04-03
344,2020-04-03
744,2019-07-03
593,2017-12-29
36,2018-02-23
907,2018-02-27
907,2018-03-09
31,2018-03-19
49,2018-03-19
168,2018-03-19
35,2018-03-19
595,2018-04-18
3410,2018-09-04
54,2018-10-10
57,2018-10-10
130,2018-10-10
28,2018-10-10
353,2018-10-19
32,2019-06-04
138,2019-06-04
96,2019-06-04
991,2019-08-27
89,2019-08-27
90,2019-10-17
209,2019-10-17
163,2019-10-21
63,2019-10-30
99,2019-10-31
184,2019-11-11
397,2019-11-19
347,2019-11-19
79,2020-03-17
23,2020-05-25
38,2020-05-25
32,2020-05-25
24,2020-05-25
21,2020-05-25
20,2020-05-25
168,2020-07-13
798,2020-07-17
47,2020-08-31
238,2020-09-14
408,2020-10-13
1260,2020-11-05
60,2020-11-11
17,2020-11-11
19,2020-11-11
66,2021-03-05
16,2021-03-27
280,2021-04-13
1446,2021-06-29
15,2021-06-29
14,2021-06-29
156,2021-06-29
108,2021-07-09
78,2021-07-14
14,2021-07-14
435,2021-07-14
303,2021-07-14
1345,2021-07-14
11,2021-10-12
64,2021-11-01
16,2021-11-01
19,2021-11-01
37,2021-11-26
67,2022-04-06
364,2022-06-07
199,2022-06-08
140,2022-06-29
15,2022-07-04
17,2022-09-29
10,2022-10-07
256,2022-10-12
29,2022-10-26
36,2022-11-22
299,2022-12-13
84,2023-02-07
330,2023-04-27
30,2023-06-22
38,2023-07-10
56,2023-07-19
81,2023-07-19
145,2023-07-19
409,2023-07-19
194,2023-07-19
86,2023-11-30
60,2023-12-11
140,2023-12-13
90,2024-01-18
1,2024-05-13
40,2024-05-13
787,2018-08-10
88,2018-10-08
3002,2018-10-18
1020,2018-11-23
23,2019-01-18
1144,2019-12-06
104,2019-12-06
4424,2020-03-10
298,2020-03-16
1070,2020-03-16
400,2020-03-16
330,2020-03-16
196,2020-03-16
1034,2020-03-16
139,2020-03-16
416,2020-03-16
732,2020-03-16
650,2020-03-16
130,2020-03-16
678,2020-03-16
644,2020-03-16
546,2020-03-26
413,2020-03-26
912,2020-03-26
496,2020-05-08
900,2020-05-11
802,2020-05-11
570,2020-05-28
410,2020-05-28
1339,2020-06-15
1060,2020-07-21
211,2020-07-21
645,2020-07-21
160,2020-07-21
1957,2020-07-21
716,2020-07-21
1304,2022-08-12
90,2022-08-12
261,2020-09-01
548,2020-09-01
363,2020-09-01
252,2020-09-01
58,2020-09-01
421,2020-09-01
288,2020-09-01
809,2020-09-01
86,2020-10-06
1924,2020-10-06
401,2020-10-06
127,2020-10-06
271,2020-10-06
80,2020-10-06
60,2020-10-06
142,2020-11-09
498,2020-11-09
378,2020-11-09
368,2020-11-09
139,2020-11-09
231,2020-11-09
130,2020-11-09
63,2020-11-09
822,2020-11-09
96,2020-11-09
114,2020-11-09
630,2022-08-12
90,2021-04-01
96,2022-08-12
558,2021-03-10
930,2021-04-01
144,2021-04-08
1140,2021-04-08
1996,2021-06-07
1753,2021-06-15
850,2021-06-15
397,2021-06-15
43,2021-06-15
117,2021-06-15
108,2021-07-12
273,2021-09-16
72,2021-10-05
720,2021-10-05
395,2021-10-05
150,2021-10-05
357,2021-10-05
94,2021-10-05
197,2021-10-05
132,2021-10-05
130,2021-10-22
87,2021-10-27
232,2021-11-01
390,2021-11-17
2436,2021-11-17
27,2021-11-17
129,2021-11-17
136,2021-11-17
174,2021-11-17
499,2022-03-04
768,2022-03-25
198,2022-03-25
236,2022-03-25
52,2022-04-13
151,2022-04-13
67,2022-07-22
40,2022-08-11
150,2022-08-11
60,2022-08-25
28,2022-10-11
120,2022-10-12
19,2022-11-16
19,2022-11-16
40,2022-11-16
73,2022-11-23
94,2022-11-23
75,2022-11-23
1403,2022-11-23
43,2022-12-21
1829,2023-01-05
830,2023-02-10
54,2023-04-06
598,2023-04-18
86,2023-06-16
92,2023-07-25
299,2023-08-08
65,2023-09-12
6,2023-09-19
48,2023-09-21
1080,2023-12-08
6702,2023-12-20
111,2023-12-26
1,2023-12-26
275,2024-01-04
29,2024-01-10
320,2024-05-22
489,2024-05-22
93,2024-07-04
93,2024-07-05
263,2024-07-10
18,2024-07-16
926,2024-08-07
3233,2016-10-09
357,2016-10-09
796,2016-10-09
243,2016-10-09
135,2016-10-09
78,2016-10-09
1324,2016-10-09
1144,2016-10-09
1222,2016-10-09
812,2016-10-09
809,2016-10-09
804,2016-10-09
483,2016-10-09
2957,2016-10-09
1623,2016-10-09
3654,2017-05-22
999,2017-07-27
30,2017-08-03
104,2017-08-11
2283,2020-04-01
735,2020-04-03
841,2020-04-03
775,2020-04-03
700,2020-04-03
490,2020-04-03
417,2020-04-03
568,2020-04-03
109,2020-04-03
206,2020-04-03
150,2020-04-03
404,2020-04-03
349,2020-04-03
69,2020-04-03
222,2020-04-03
87,2020-04-03
89,2020-04-03
596,2020-04-03
267,2020-04-03
162,2019-10-01
83,2020-04-03
66,2020-04-03
321,2020-04-03
76,2020-04-03
62,2020-04-03
687,2017-11-17
48,2018-01-03
106,2018-01-19
203,2018-01-19
104,2018-01-22
100,2018-01-22
96,2018-01-24
29,2018-01-24
124,2020-04-03
346,2020-04-03
104,2018-02-08
56,2018-03-12
78,2018-03-12
226,2018-03-16
81,2018-07-06
99,2020-04-03
479,2020-04-03
127,2020-04-03
85,2020-05-28
770,2020-04-03
75,2020-04-03
2400,2020-04-03
151,2020-04-03
77,2020-04-03
66,2020-04-03
723,2020-04-03
987,2018-09-13
555,2018-09-13
39,2018-09-21
445,2018-10-23
135,2018-11-15
15,2018-11-20
79,2018-11-20
32,2018-11-22
378,2018-12-11
14,2019-01-02
524,2019-02-21
35,2019-03-26
60,2019-04-30
1900,2019-05-02
694,2019-06-27
78,2019-06-27
174,2019-06-27
63,2019-06-27
748,2019-06-27
62,2019-06-27
44,2019-06-27
43,2019-06-27
225,2019-06-27
49,2019-06-27
47,2019-06-27
53,2019-06-27
38,2019-06-27
46,2019-06-27
40,2019-06-27
196,2019-06-27
135,2019-06-27
186,2019-06-27
80,2019-06-28
84,2019-07-02
41,2019-07-04
36,2020-04-03
100,2019-08-12
460,2019-09-18
208,2019-09-27
4932,2019-10-01
62,2019-10-07
150,2019-10-07
114,2019-10-07
85,2019-10-07
48,2019-10-07
75,2019-10-07
118,2019-10-07
605,2019-10-07
1092,2019-10-07
50,2019-10-11
50,2020-04-03
50,2020-04-03
50,2020-04-03
50,2020-04-03
50,2020-04-03
50,2020-04-03
12,2019-10-28
104,2019-10-28
40,2019-11-07
1745,2019-11-11
1859,2019-11-12
36,2020-04-03
145,2019-12-03
119,2019-12-05
50,2020-04-03
50,2020-04-03
50,2020-04-03
4066,2019-12-31
360,2020-02-11
118,2020-02-17
173,2020-02-27
15,2020-03-10
95,2020-04-23
410,2020-04-23
184,2020-04-23
90,2020-04-23
636,2020-04-23
278,2020-04-23
282,2020-04-23
203,2020-04-23
68,2020-04-23
40,2020-06-17
40,2020-06-17
40,2020-06-17
40,2020-06-17
40,2020-06-17
40,2020-06-17
40,2020-06-17
40,2020-06-17
40,2020-06-17
40,2020-06-17
40,2020-06-17
18,2020-06-17
19,2020-06-17
32,2020-05-25
1025,2020-06-02
1239,2020-07-06
783,2020-08-03
10,2020-08-12
10,2020-08-12
18,2020-08-12
8,2020-08-12
19,2020-08-12
19,2020-08-12
12,2020-08-12
9,2020-08-12
21,2020-08-12
12,2020-08-12
37,2020-08-12
46,2020-08-18
39,2020-08-18
232,2020-08-18
460,2020-08-18
127,2020-09-01
60,2020-09-09
410,2020-09-11
366,2020-10-27
89,2020-11-05
15,2020-11-06
17,2020-11-06
13,2020-11-06
12,2020-11-06
15,2020-11-06
20,2020-11-06
10,2020-11-16
10,2020-11-16
9,2020-11-19
12,2020-11-19
15,2020-11-19
1824,2020-12-04
1244,2020-12-08
943,2020-12-22
946,2021-01-07
600,2021-01-20
10,2021-02-05
176,2021-07-15
654,2021-07-28
10,2021-07-29
8,2021-07-30
10,2021-08-03
21,2021-08-20
223,2021-08-24
12,2021-09-07
10,2021-09-08
19,2021-09-08
10,2021-09-08
18,2021-09-08
10,2021-09-08
10,2021-09-08
16,2021-09-08
15,2021-09-08
11,2021-09-08
16,2021-09-08
10,2021-09-08
20,2021-09-09
10,2021-09-09
18,2021-09-09
11,2021-09-09
168,2021-09-09
20,2021-09-09
59,2021-09-23
170,2021-09-23
38,2021-09-23
42,2021-09-23
30,2021-09-23
32,2021-09-23
71,2021-09-23
66,2021-09-23
60,2021-09-23
60,2021-09-23
410,2021-09-23
55,2021-09-23
14,2021-10-06
62,2021-10-22
526,2021-11-01
641,2021-11-01
448,2021-11-01
10,2021-11-29
52,2021-12-03
14,2021-12-23
9,2021-12-23
14,2021-12-23
15,2021-12-23
33,2021-12-23
11,2021-12-23
13,2021-12-23
10,2021-12-23
14,2021-12-23
11,2021-12-23
39,2021-12-23
57,2021-12-23
47,2021-12-23
247,2022-01-04
100,2022-01-18
56,2022-01-18
0,2023-09-14
16,2022-02-11
675,2022-02-14
42,2022-02-14
15,2022-03-11
225,2022-03-31
20,2022-04-05
27,2022-04-29
21,2022-05-19
1,2022-06-21
188,2022-07-20
42,2022-07-28
11,2022-08-25
55,2022-08-25
10,2022-08-29
19,2022-09-15
18,2022-09-15
24,2022-09-15
10,2022-09-15
17,2022-09-15
32,2022-09-15
1,2022-09-26
118,2022-10-11
132,2022-10-11
58,2022-10-11
102,2022-10-11
15,2022-10-12
99,2022-10-14
12,2022-10-19
24,2022-10-19
264,2022-11-03
9,2022-11-23
10,2022-11-25
18,2022-12-27
17,2023-01-11
65,2023-01-11
80,2023-03-21
14,2023-03-23
20,2023-04-04
20,2023-04-04
12,2023-04-07
24,2023-05-03
134,2023-06-15
28,2023-06-19
10,2023-07-13
9,2023-07-13
12,2023-07-13
16,2023-07-13
18,2023-07-18
900,2023-07-25
809,2023-08-08
108,2023-08-11
40,2023-10-05
41,2023-10-05
12,2023-10-05
18,2023-11-08
19,2023-11-08
19,2023-11-08
8,2023-11-08
140,2023-11-09
62,2023-11-29
819,2023-12-11
60,2024-01-03
593,2024-01-31
49,2024-02-28
1299,2024-03-21
29,2024-05-20
570,2024-05-21
86,2024-05-21
14,2024-06-05
28,2024-06-11
1263,2024-08-01
291,2024-08-06
32,2024-08-09
1,2024-09-03
572,2024-09-06
94,2024-09-06
12032,2024-09-20
205,2016-10-09
330,2016-10-09
323,2016-10-09
121,2016-10-09
151,2020-05-22
91,2020-07-27
57,2021-02-05
515,2021-04-02
304,2022-02-14
77,2022-02-14
74,2022-10-26
95,2022-10-26
90,2022-11-22
84,2023-01-13
43,2023-06-16
112,2023-09-12
493,2016-10-09
221,2016-10-09
565,2016-10-09
441,2016-10-09
269,2016-10-09
181,2016-10-09
794,2016-10-09
411,2016-10-09
257,2016-10-09
615,2016-10-09
226,2016-10-09
209,2016-10-09
240,2016-10-09
206,2016-10-09
297,2016-10-09
71,2016-10-09
258,2016-10-09
323,2016-10-09
756,2016-10-09
99,2016-10-09
82,2017-05-08
429,2018-11-29
98,2018-01-16
959,2018-04-02
113,2018-05-08
452,2018-07-23
46,2018-10-26
119,2018-12-20
65,2019-09-06
268,2019-10-01
554,2020-02-18
282,2020-04-23
815,2020-08-31
503,2021-03-02
78,2021-06-10
733,2022-03-24
1368,2022-04-27
152,2022-10-18
80,2023-04-14
293,2023-04-27
64,2023-05-02
767,2023-08-23
83,2024-04-25
1302,2024-06-11
550,2016-10-09
806,2016-10-09
153,2016-10-09
181,2016-10-09
297,2016-10-09
468,2016-10-09
294,2016-10-09
300,2016-10-09
229,2016-10-09
319,2016-10-09
432,2016-10-09
277,2016-10-09
661,2016-10-09
115,2020-04-03
149,2020-04-03
803,2020-04-03
51,2020-04-03
84,2018-05-08
257,2018-12-21
48,2019-03-26
788,2019-06-17
939,2019-07-05
136,2019-07-17
114,2019-08-27
231,2019-12-31
200,2020-01-16
856,2020-01-20
220,2020-01-20
56,2020-02-05
47,2020-12-21
105,2020-12-23
449,2021-01-07
193,2021-07-12
614,2021-12-01
2040,2023-04-11
345,2023-04-11
491,2016-10-09
416,2016-10-09
526,2016-10-09
225,2016-10-09
879,2016-10-09
1001,2016-10-09
641,2016-10-09
300,2016-10-09
216,2016-10-09
369,2016-10-09
211,2016-10-09
451,2016-10-09
474,2016-10-09
417,2016-10-09
251,2016-10-09
296,2016-10-09
2092,2016-10-09
520,2016-10-09
419,2016-10-09
271,2016-10-09
366,2016-10-09
311,2016-10-09
678,2016-10-09
530,2016-10-09
1343,2016-10-09
250,2016-10-09
64,2016-10-09
117,2016-10-09
164,2016-10-09
222,2016-10-09
124,2016-10-09
120,2020-04-03
381,2019-11-15
74,2020-04-03
123,2017-11-30
320,2019-09-02
175,2020-03-20
138,2020-08-05
203,2020-10-19
54,2020-12-18
1216,2021-02-16
1,2021-02-16
